customer_id,tenure_months,plan_type,acquisition_channel,weekly_deliveries_last_8w,skipped_weeks_last_8w,avg_box_price,discount_pct_last_order,support_tickets_last_90d,avg_ticket_resolution_hrs,late_deliveries_last_90d,app_sessions_last_30d,recipe_swaps_last_30d,days_since_last_login,referred_friends_total,loyalty_tier,churned
15384,7,2-person-3meal,paid_social,3,2,12.52,15.1,0,19.4,1,6,2,0,1,none,1
15385,16,2-person-3meal,referral,8,0,12.87,0,0,17.1,0,12,0,3,0,none,0
15386,6,4-person-4meal,email,6,1,12.95,14.9,0,13.5,0,8,3,16,0,none,0
15387,7,4-person-4meal,paid_social,3,2,10.34,4.9,1,22.4,0,9,1,18,0,gold,0
15388,7,2-person-3meal,organic_search,5,0,11.69,26.4,0,26.1,0,10,1,0,0,none,0
15389,10,4-person-4meal,paid_social,4,2,12.0,8.6,3,26.1,0,4,0,0,0,none,1
15390,8,2-person-3meal,organic_search,7,0,12.58,24.1,1,19.7,0,2,0,7,1,none,0
15391,1,4-person-4meal,paid_social,3,0,9.58,2.0,0,0.5,1,5,0,18,0,gold,1
15392,6,4-person-2meal,affiliate,7,1,8.99,13.8,0,17.8,1,6,1,14,1,silver,0
15393,3,4-person-4meal,paid_social,6,2,13.56,9.9,1,4.2,2,11,0,1,0,none,0
15394,19,4-person-4meal,referral,4,0,9.53,2.6,2,8.8,2,8,1,0,0,gold,0
15395,13,2-person-3meal,paid_social,3,1,9.51,19.4,0,3.0,0,11,0,2,0,none,0
15396,12,2-person-3meal,organic_search,5,1,12.61,16.8,1,29.1,1,8,0,19,0,none,0
15397,4,2-person-4meal,referral,3,2,13.72,0,0,9.2,0,10,2,0,0,silver,0
15398,8,2-person-3meal,organic_search,8,0,10.48,11.9,2,22.7,1,3,0,2,1,none,0
15399,10,2-person-3meal,paid_social,6,1,11.4,8.3,0,28.1,0,5,0,4,1,silver,0
15400,13,4-person-4meal,paid_social,1,0,10.72,12.3,1,20.8,0,3,0,0,0,gold,0
15401,15,2-person-3meal,paid_social,3,3,9.83,10.8,2,23.8,1,15,3,16,0,none,1
15402,8,4-person-4meal,paid_social,5,2,11.16,1.9,1,4.7,2,1,0,11,0,silver,1
15403,8,4-person-2meal,organic_search,2,2,10.76,1.0,2,3.1,0,0,1,4,0,silver,1
15404,6,2-person-3meal,affiliate,5,0,13.25,12.3,3,7.7,1,6,0,4,0,none,0
15405,20,2-person-3meal,email,6,2,10.79,9.6,0,1.1,0,11,0,0,1,silver,0
15406,11,2-person-4meal,affiliate,6,0,9.91,27.5,0,0.5,0,0,2,17,1,none,1
15407,8,4-person-2meal,organic_search,3,1,6.47,23.2,1,12.1,2,8,0,7,0,silver,0
15408,15,2-person-3meal,organic_search,0,2,10.16,0.5,0,22.2,0,0,0,0,0,silver,1
15409,1,4-person-4meal,organic_search,3,1,11.52,0,0,4.9,0,2,0,16,0,none,1
15410,4,4-person-4meal,affiliate,3,1,11.9,17.3,0,17.1,0,9,0,2,0,none,0
15411,1,4-person-2meal,paid_social,7,0,10.41,19.0,2,20.8,1,0,0,4,1,none,0
15412,10,2-person-4meal,paid_social,3,3,9.0,9.5,0,25.4,0,9,0,12,0,none,1
15413,5,2-person-3meal,organic_search,3,4,9.6,11.3,1,28.1,1,10,2,11,1,none,1
15414,23,4-person-2meal,organic_search,8,0,11.95,9.9,3,28.0,1,9,4,5,0,none,0
15415,1,4-person-2meal,paid_social,8,0,12.35,22.3,1,18.9,0,1,2,3,0,none,1
15416,13,4-person-2meal,paid_social,5,0,9.69,10.6,1,21.3,0,3,1,16,1,none,1
15417,18,2-person-4meal,affiliate,4,2,9.9,12.8,0,17.4,0,2,3,3,1,none,0
15418,5,4-person-2meal,organic_search,6,2,12.43,13.2,0,23.0,0,9,0,5,1,silver,0
15419,10,4-person-4meal,referral,4,0,8.31,7.7,0,0.5,0,12,0,3,0,silver,1
15420,8,2-person-4meal,paid_social,7,0,11.97,4.7,1,1.8,0,1,1,6,0,silver,0
15421,7,4-person-2meal,referral,7,0,12.16,6.0,1,2.4,0,2,0,16,1,none,0
15422,12,4-person-2meal,paid_social,4,3,13.16,8.1,0,2.3,1,5,0,0,0,none,1
15423,1,2-person-3meal,referral,1,0,10.35,8.7,1,7.7,0,15,1,3,0,gold,0
15424,16,2-person-4meal,affiliate,5,3,12.72,0,3,9.5,0,5,0,0,0,gold,0
15425,18,4-person-4meal,referral,7,0,13.63,16.4,1,11.1,0,15,4,3,0,gold,0
15426,10,4-person-4meal,affiliate,5,3,11.68,5.2,2,9.0,0,6,0,8,1,none,0
15427,10,4-person-2meal,paid_social,3,1,9.43,0.8,0,15.7,0,4,2,15,0,silver,0
15428,1,4-person-4meal,referral,4,2,12.06,0,0,26.9,0,0,0,4,0,none,1
15429,10,4-person-4meal,paid_social,3,2,10.95,15.1,1,7.3,1,8,0,0,0,silver,0
15430,11,4-person-2meal,paid_social,6,2,8.21,20.8,1,11.0,2,0,0,3,1,none,0
15431,20,2-person-4meal,referral,6,0,11.68,14.9,1,31.2,0,5,2,4,0,none,0
15432,2,4-person-2meal,referral,6,0,14.08,0,1,26.6,0,7,0,0,0,none,0
15433,3,2-person-4meal,organic_search,8,0,8.05,5.3,0,12.8,0,2,1,2,0,none,0
15434,18,4-person-2meal,paid_social,8,0,15.84,5.2,0,15.5,1,12,3,12,0,silver,0
15435,1,4-person-4meal,referral,6,0,6.61,3.6,1,30.5,0,10,2,0,0,none,1
15436,1,4-person-2meal,paid_social,6,1,11.08,15.0,1,31.6,2,3,2,0,0,none,0
15437,10,4-person-2meal,affiliate,6,1,12.36,4.1,0,0.5,0,8,1,0,1,none,0
15438,10,2-person-4meal,organic_search,6,1,15.0,18.1,0,4.3,0,5,1,1,0,gold,0
15439,6,2-person-4meal,paid_social,8,0,11.3,5.7,0,1.0,1,11,1,4,0,silver,0
15440,4,4-person-2meal,organic_search,6,1,9.03,4.7,1,39.3,0,7,2,0,0,silver,0
15441,10,2-person-3meal,organic_search,3,0,9.56,12.0,1,1.3,1,6,1,15,0,silver,0
15442,17,2-person-3meal,paid_social,4,1,9.45,0.9,1,30.1,1,7,0,0,1,none,0
15443,10,4-person-4meal,referral,6,1,10.02,29.0,0,12.1,1,0,0,20,1,silver,0
15444,15,4-person-4meal,referral,6,2,10.0,2.3,0,32.4,0,5,0,13,1,none,0
15445,7,2-person-4meal,paid_social,6,0,8.08,17.6,1,0.5,0,7,0,16,0,none,0
15446,2,2-person-3meal,paid_social,5,1,7.83,25.0,2,20.0,0,2,1,4,1,silver,0
15447,17,4-person-2meal,affiliate,1,4,12.6,8.4,0,15.3,1,7,2,5,0,none,1
15448,3,4-person-4meal,affiliate,8,0,11.19,0,1,5.8,0,10,0,0,0,silver,0
15449,5,4-person-4meal,paid_social,5,0,13.81,13.5,1,1.0,1,2,0,12,0,silver,1
15450,11,2-person-4meal,paid_social,2,0,6.3,5.0,0,24.8,0,0,2,3,0,gold,1
15451,6,4-person-2meal,paid_social,5,0,11.2,10.8,2,32.6,1,2,0,2,0,none,1
15452,9,4-person-4meal,affiliate,6,2,10.88,22.5,0,18.1,1,3,0,0,0,none,0
15453,14,2-person-4meal,organic_search,6,1,5.53,14.3,2,12.4,0,0,0,0,0,none,1
15454,14,4-person-2meal,paid_social,3,3,12.65,18.1,0,20.9,1,0,2,0,0,silver,1
15455,5,2-person-4meal,referral,0,2,13.7,23.6,2,16.2,0,5,1,1,0,silver,0
15456,18,4-person-4meal,paid_social,7,0,9.52,0,0,0.5,0,13,1,0,0,silver,0
15457,1,2-person-3meal,email,2,0,13.16,24.2,1,0.5,0,7,0,9,0,none,1
15458,9,4-person-2meal,organic_search,6,1,9.62,0,1,22.6,2,8,3,13,0,none,1
15459,4,4-person-2meal,email,5,0,10.73,6.3,1,26.3,0,2,3,2,1,none,1
15460,13,2-person-4meal,paid_social,5,0,11.99,0,1,19.2,1,5,1,9,0,none,1
15461,1,4-person-2meal,email,3,2,10.7,0,0,13.3,0,0,0,18,0,none,1
15462,4,4-person-4meal,organic_search,7,1,9.66,14.0,2,8.1,0,15,1,12,0,none,0
15463,10,4-person-4meal,organic_search,7,0,8.21,12.5,0,20.1,0,0,2,4,0,silver,0
15464,12,4-person-2meal,paid_social,7,0,10.57,7.9,1,0.5,0,16,3,0,0,none,0
15465,8,4-person-2meal,paid_social,3,2,11.42,23.7,1,6.1,0,2,1,0,0,none,1
15466,5,4-person-2meal,paid_social,5,3,14.14,17.9,0,5.8,1,9,1,1,0,gold,0
15467,9,2-person-4meal,referral,5,0,11.12,8.7,0,12.4,0,13,0,0,0,none,0
15468,1,4-person-4meal,organic_search,4,1,11.46,12.5,2,7.1,0,13,2,2,0,none,0
15469,1,2-person-3meal,email,5,2,12.57,8.6,1,11.8,0,4,3,10,0,silver,1
15470,8,4-person-4meal,paid_social,8,0,11.95,21.3,0,29.3,1,7,0,10,0,gold,0
15471,1,4-person-4meal,paid_social,8,0,14.29,7.5,0,22.7,2,0,2,3,0,none,0
15472,7,4-person-4meal,email,4,4,8.4,0,1,28.2,0,8,4,7,0,none,1
15473,6,2-person-4meal,paid_social,6,2,9.64,0.2,0,17.8,0,0,0,0,0,none,0
15474,15,2-person-4meal,paid_social,4,0,9.19,9.3,0,8.8,0,3,0,5,0,none,0
15475,8,4-person-2meal,paid_social,0,0,12.37,0,4,14.1,0,3,1,8,0,gold,0
15476,6,2-person-3meal,paid_social,5,3,7.93,9.2,0,10.2,1,17,0,15,0,none,0
15477,7,2-person-4meal,paid_social,4,1,12.48,0.0,0,20.4,0,11,0,11,0,silver,1
15478,6,4-person-2meal,affiliate,6,2,14.35,4.5,0,11.5,1,6,0,17,0,none,0
15479,3,2-person-3meal,organic_search,8,0,7.96,23.7,1,3.4,1,8,2,8,0,none,0
15480,14,2-person-3meal,email,4,0,13.62,23.7,2,24.8,0,0,4,0,0,none,0
15481,10,2-person-4meal,referral,4,3,10.51,18.6,0,21.7,0,5,0,18,1,none,1
15482,16,2-person-3meal,email,6,1,11.2,12.0,0,6.2,1,6,0,0,0,none,0
15483,10,4-person-4meal,affiliate,3,1,10.44,9.8,0,11.0,0,4,1,2,0,none,0
15484,17,4-person-2meal,paid_social,8,0,13.4,9.6,0,0.5,0,4,3,13,0,none,0
15485,16,2-person-4meal,email,2,0,11.29,1.3,0,17.8,0,14,3,21,0,none,1
15486,3,2-person-3meal,referral,5,0,10.74,19.7,0,25.6,2,4,0,4,0,silver,1
15487,8,4-person-4meal,affiliate,7,0,9.41,14.5,2,21.1,0,10,1,2,0,none,0
15488,10,2-person-3meal,paid_social,4,0,11.47,0,0,17.0,1,3,0,0,0,none,0
15489,17,2-person-4meal,email,7,1,10.84,11.4,0,10.5,0,0,0,4,0,silver,0
15490,7,4-person-2meal,paid_social,5,1,13.78,0,0,9.1,1,14,1,10,0,none,0
15491,15,4-person-4meal,paid_social,7,1,13.43,29.5,1,0.5,0,13,0,9,0,silver,0
15492,2,2-person-3meal,email,6,0,12.32,0,2,8.8,0,0,2,6,0,silver,1
15493,15,2-person-4meal,affiliate,6,1,13.09,0,0,17.6,0,2,2,0,0,none,1
15494,10,4-person-2meal,referral,8,0,11.62,20.3,1,14.5,0,9,2,0,0,silver,0
15495,15,4-person-4meal,paid_social,6,0,9.81,10.4,0,18.0,0,9,0,5,1,none,0
15496,16,4-person-4meal,paid_social,7,0,14.82,14.4,0,21.2,0,8,2,4,0,none,1
15497,7,2-person-4meal,paid_social,8,0,15.95,0,0,19.8,0,6,4,7,1,silver,0
15498,13,2-person-3meal,paid_social,4,1,15.15,0,0,18.8,1,11,0,0,0,silver,0
15499,10,4-person-4meal,referral,3,0,12.24,0.6,0,2.7,0,3,0,18,0,silver,0
15500,17,4-person-2meal,email,6,2,8.98,20.4,1,5.3,2,7,1,1,1,gold,0
15501,1,2-person-4meal,organic_search,2,0,11.84,11.2,1,0.5,0,4,0,8,0,gold,1
15502,1,2-person-3meal,paid_social,5,2,10.13,29.3,0,12.2,2,9,2,0,0,silver,1
15503,1,2-person-3meal,affiliate,5,1,13.34,4.4,1,10.8,1,3,1,10,1,none,0
15504,2,2-person-4meal,email,1,0,16.51,0,0,0.5,0,0,0,17,0,silver,1
15505,19,4-person-2meal,affiliate,3,0,13.0,0,0,21.1,0,0,0,19,0,silver,1
15506,18,2-person-4meal,organic_search,8,0,13.71,9.2,1,16.2,1,3,1,19,0,none,0
15507,1,4-person-4meal,paid_social,6,0,11.44,11.3,0,12.7,2,0,1,0,0,none,0
15508,5,2-person-3meal,email,6,0,13.26,0,0,2.3,0,4,3,8,0,silver,1
15509,1,2-person-3meal,affiliate,4,0,13.84,0,0,20.4,0,7,0,5,0,none,1
15510,16,2-person-3meal,affiliate,4,0,13.43,5.5,2,3.3,1,0,0,16,0,silver,0
15511,7,2-person-4meal,paid_social,7,1,9.98,0,1,11.7,2,0,0,10,1,none,1
15512,4,4-person-2meal,affiliate,7,1,10.76,22.4,0,16.9,0,5,0,5,0,gold,0
15513,3,4-person-2meal,referral,2,1,13.14,8.6,1,1.6,0,5,3,0,0,gold,0
15514,11,4-person-2meal,referral,3,1,9.78,7.0,0,16.9,1,6,1,8,0,none,1
15515,6,2-person-3meal,paid_social,3,0,11.75,4.3,0,3.0,1,4,0,0,0,gold,1
15516,6,2-person-3meal,organic_search,7,1,11.33,5.0,0,1.6,0,5,2,3,0,none,0
15517,7,4-person-4meal,paid_social,5,1,12.56,17.5,1,3.6,0,0,0,6,0,none,0
15518,7,2-person-3meal,organic_search,3,2,10.75,0,0,19.4,1,7,2,6,0,gold,1
15519,19,2-person-4meal,organic_search,6,0,11.51,0.3,0,12.2,0,11,1,11,0,none,0
15520,16,2-person-4meal,paid_social,5,2,14.06,16.0,0,0.5,0,6,1,2,0,none,0
15521,14,2-person-4meal,email,4,2,11.3,6.3,0,7.5,0,14,4,6,1,none,1
15522,1,4-person-2meal,paid_social,0,0,12.15,9.0,0,14.0,0,2,0,1,0,silver,0
15523,1,2-person-3meal,organic_search,0,1,7.78,18.0,0,22.2,1,9,1,4,0,silver,0
15524,7,2-person-4meal,email,7,0,9.15,1.8,0,15.0,1,5,1,8,0,silver,1
15525,5,4-person-2meal,email,8,0,11.16,0,3,3.2,1,0,2,0,0,none,0
15526,1,2-person-4meal,email,3,1,9.77,9.0,2,9.4,1,8,0,0,0,none,1
15527,1,2-person-3meal,paid_social,4,0,12.02,0,2,15.3,0,0,0,5,1,silver,0
15528,5,4-person-4meal,paid_social,5,0,15.89,0.5,3,25.5,1,0,0,14,1,silver,1
15529,19,2-person-3meal,organic_search,5,3,10.71,18.5,2,9.4,1,12,0,0,0,none,1
15530,6,2-person-3meal,organic_search,5,2,10.61,14.6,2,21.2,2,4,0,14,0,silver,0
15531,9,4-person-4meal,email,5,0,11.5,1.0,2,7.3,1,13,1,0,0,silver,0
15532,13,4-person-2meal,affiliate,8,0,13.17,17.8,0,19.7,0,5,1,5,0,none,0
15533,14,4-person-4meal,organic_search,2,4,10.99,7.6,0,9.1,0,0,1,19,0,silver,1
15534,10,2-person-3meal,referral,8,0,11.37,1.7,1,19.3,0,12,0,3,0,silver,0
15535,5,4-person-2meal,affiliate,7,0,11.06,16.3,2,0.6,0,6,0,12,0,none,0
15536,10,2-person-4meal,affiliate,4,2,13.74,0,0,14.4,1,3,0,11,0,none,0
15537,11,4-person-4meal,organic_search,6,0,15.58,13.0,0,17.0,0,7,2,3,1,none,0
15538,5,2-person-3meal,paid_social,5,2,11.96,3.1,4,17.8,0,11,3,0,1,none,1
15539,27,2-person-4meal,paid_social,0,1,12.49,19.9,1,0.5,2,14,4,14,0,gold,1
15540,8,2-person-4meal,organic_search,8,0,12.13,5.9,2,10.6,0,0,0,8,0,none,1
15541,7,2-person-3meal,affiliate,8,0,11.78,15.2,2,11.8,0,3,0,13,0,none,0
15542,13,2-person-4meal,referral,6,2,6.94,20.2,0,8.9,2,5,0,10,0,none,0
15543,7,4-person-4meal,organic_search,3,0,10.89,0,1,26.0,1,16,3,0,0,silver,0
15544,1,2-person-3meal,referral,8,0,12.95,2.7,2,34.2,0,1,2,8,0,silver,0
15545,14,4-person-2meal,organic_search,6,1,12.17,1.9,0,5.1,1,10,3,0,0,none,1
15546,5,4-person-4meal,organic_search,4,1,8.89,0,1,0.5,1,4,1,0,0,none,0
15547,3,4-person-2meal,organic_search,3,0,9.98,16.7,1,0.5,1,11,1,5,0,silver,1
15548,21,2-person-3meal,affiliate,5,1,8.0,0,0,18.2,0,9,0,11,0,none,0
15549,15,2-person-3meal,referral,6,0,13.45,0.4,1,0.5,0,7,4,10,0,silver,0
15550,10,2-person-4meal,organic_search,5,0,12.87,0,2,22.2,0,0,2,8,0,none,1
15551,6,2-person-4meal,email,5,0,13.3,1.4,0,7.1,0,6,0,3,1,none,1
15552,19,2-person-4meal,affiliate,5,3,11.17,8.4,0,10.1,1,6,1,20,1,silver,0
15553,3,2-person-4meal,affiliate,3,0,14.56,17.7,1,9.3,3,0,3,0,0,none,1
15554,6,2-person-4meal,organic_search,5,2,11.89,0,2,25.4,0,6,2,0,1,none,0
15555,15,2-person-4meal,paid_social,7,1,9.88,0,1,18.5,0,3,1,0,0,gold,0
15556,3,2-person-3meal,referral,5,0,12.43,23.1,3,19.4,1,1,0,11,0,none,1
15557,10,2-person-3meal,referral,8,0,8.21,2.7,0,7.5,0,2,2,6,0,none,0
15558,13,2-person-4meal,organic_search,2,2,9.49,15.6,0,11.2,1,11,3,12,0,none,0
15559,1,2-person-4meal,email,3,1,10.33,3.9,1,9.5,2,7,0,6,0,none,1
15560,16,2-person-3meal,paid_social,0,4,14.41,0,1,15.8,2,10,0,3,0,silver,1
15561,9,4-person-2meal,referral,7,0,12.55,7.4,1,24.0,1,13,2,13,0,silver,0
15562,4,4-person-2meal,organic_search,2,0,12.7,12.6,0,26.7,2,3,0,9,0,gold,1
15563,20,4-person-4meal,organic_search,3,1,14.11,0,0,0.5,0,3,1,0,0,none,0
15564,2,4-person-4meal,paid_social,5,0,11.18,4.7,2,8.5,0,3,0,1,0,none,0
15565,5,2-person-3meal,referral,5,1,10.46,2.6,3,17.1,0,0,5,8,0,silver,1
15566,12,4-person-4meal,email,8,0,9.66,16.4,2,16.4,1,14,0,2,0,none,0
15567,5,4-person-4meal,organic_search,7,0,11.46,0,1,11.8,0,4,0,9,0,silver,0
15568,10,2-person-3meal,organic_search,6,0,8.65,11.0,1,42.3,0,0,3,4,0,none,0
15569,6,4-person-2meal,organic_search,3,1,12.19,20.1,0,19.5,1,5,1,5,0,none,1
15570,4,4-person-2meal,email,4,2,13.36,7.6,1,9.4,0,17,0,0,0,none,0
15571,4,4-person-2meal,referral,3,2,13.93,0.7,0,7.2,1,2,1,12,0,none,1
15572,2,4-person-2meal,paid_social,2,0,13.46,0,0,10.2,0,7,1,9,0,none,1
15573,14,4-person-2meal,paid_social,1,0,13.3,3.2,1,25.5,1,9,1,8,0,none,0
15574,1,2-person-4meal,paid_social,8,0,11.3,0,0,18.3,0,2,2,0,1,none,0
15575,2,2-person-4meal,paid_social,6,0,14.41,12.7,1,3.9,0,6,0,2,0,none,1
15576,5,2-person-4meal,paid_social,5,2,11.92,20.4,0,8.9,0,0,1,9,0,none,0
15577,16,4-person-2meal,organic_search,6,2,8.82,0,0,22.1,0,12,3,4,1,silver,1
15578,12,2-person-4meal,referral,6,1,11.32,18.5,4,6.6,0,9,1,4,0,gold,1
15579,4,2-person-4meal,organic_search,3,0,8.07,9.7,0,5.5,0,8,4,6,0,gold,0
15580,8,4-person-2meal,paid_social,6,0,12.07,0,1,19.4,1,7,2,0,1,silver,0
15581,7,2-person-3meal,paid_social,6,1,8.27,7.1,3,0.5,0,1,2,2,0,none,0
15582,14,4-person-4meal,organic_search,0,0,11.4,2.7,0,9.8,1,7,1,11,0,silver,1
15583,3,2-person-4meal,paid_social,7,1,8.42,16.1,3,2.3,2,4,2,14,0,none,0
15584,9,4-person-2meal,affiliate,7,0,11.33,6.1,2,0.8,0,0,1,3,0,none,0
15585,1,2-person-3meal,paid_social,7,0,8.64,0,0,18.7,0,8,3,2,0,none,0
15586,13,4-person-2meal,referral,6,0,11.31,9.3,0,0.5,2,5,1,7,0,silver,0
15587,13,2-person-3meal,organic_search,5,0,12.57,5.3,0,11.7,0,0,0,8,0,none,0
15588,1,4-person-2meal,organic_search,7,1,12.94,18.8,1,4.3,0,14,0,0,0,none,0
15589,6,2-person-4meal,referral,2,1,8.63,0,0,13.4,2,0,0,1,1,none,1
15590,9,2-person-4meal,referral,6,2,14.45,0,1,24.5,0,10,0,1,0,none,0
15591,3,2-person-4meal,email,6,0,10.99,5.0,1,7.9,0,8,0,0,1,silver,1
15592,5,4-person-2meal,paid_social,6,1,13.73,1.5,1,27.3,1,13,3,5,0,silver,1
15593,9,2-person-3meal,email,3,4,10.57,0,0,27.0,0,4,0,16,0,gold,1
15594,8,4-person-2meal,organic_search,8,0,7.89,5.2,3,0.8,2,1,2,4,0,none,0
15595,1,4-person-2meal,email,5,3,15.86,12.6,0,27.4,0,0,1,1,0,none,1
15596,8,4-person-4meal,email,7,1,12.31,11.1,0,22.7,0,2,1,11,0,none,0
15597,14,2-person-3meal,organic_search,8,0,12.43,13.4,2,9.5,0,3,2,0,0,none,0
15598,10,4-person-4meal,organic_search,6,0,11.44,14.6,1,17.8,0,11,1,0,0,none,1
15599,9,4-person-2meal,paid_social,5,1,11.04,3.9,0,21.5,1,0,0,13,0,silver,1
15600,18,2-person-3meal,organic_search,3,3,11.97,8.5,2,13.6,1,5,0,24,0,silver,1
15601,7,4-person-2meal,referral,6,1,8.46,15.9,0,17.2,0,10,2,12,0,none,0
15602,1,4-person-4meal,affiliate,6,0,9.27,12.9,0,6.9,0,5,1,3,1,silver,0
15603,2,4-person-4meal,organic_search,4,0,13.08,18.4,3,18.1,0,8,1,8,1,none,1
15604,10,4-person-2meal,organic_search,5,1,14.63,0,0,14.1,0,11,0,16,0,gold,0
15605,6,2-person-3meal,affiliate,3,2,13.44,0,3,10.3,0,3,2,14,0,silver,1
15606,10,4-person-4meal,email,3,1,11.04,0,2,0.9,0,6,1,7,0,none,1
15607,9,4-person-4meal,referral,4,2,12.54,8.9,0,12.7,1,5,0,8,0,silver,0
15608,11,2-person-3meal,paid_social,3,1,9.3,6.9,0,4.3,2,7,0,0,1,gold,1
15609,1,4-person-4meal,referral,3,4,11.38,21.4,0,15.6,0,5,0,13,0,silver,1
15610,3,2-person-3meal,affiliate,5,0,9.22,0,1,35.0,0,8,0,0,1,silver,0
15611,13,4-person-2meal,paid_social,8,0,9.08,7.6,2,6.7,2,1,0,4,0,gold,1
15612,10,2-person-4meal,organic_search,7,1,11.86,0,1,10.5,0,0,0,22,0,none,0
15613,8,4-person-4meal,organic_search,6,2,8.96,15.5,1,17.3,1,4,2,6,1,none,1
15614,16,2-person-3meal,referral,2,3,11.96,17.9,1,23.2,1,2,0,0,0,silver,1
15615,5,4-person-4meal,paid_social,5,0,10.28,10.8,0,2.7,1,0,0,0,0,none,0
15616,9,4-person-2meal,paid_social,5,1,10.56,26.3,0,9.9,0,7,0,7,0,none,0
15617,3,4-person-2meal,referral,8,0,12.14,8.1,1,3.8,0,3,0,0,0,none,0
15618,12,4-person-2meal,paid_social,3,3,13.21,11.8,0,16.0,0,8,0,0,0,none,0
15619,17,4-person-4meal,paid_social,5,1,11.99,8.8,2,11.1,0,3,0,14,0,none,0
15620,21,2-person-4meal,paid_social,8,0,15.7,5.6,0,9.1,0,10,0,6,0,none,0
15621,1,4-person-2meal,email,6,1,12.78,4.1,1,0.5,2,0,5,7,0,none,1
15622,7,2-person-4meal,affiliate,5,1,10.08,2.3,0,34.0,0,0,2,15,0,none,1
15623,6,2-person-3meal,organic_search,7,1,12.7,1.1,0,17.4,0,11,0,24,0,none,1
15624,10,2-person-3meal,affiliate,4,3,10.52,0,1,0.5,1,0,1,6,1,none,0
15625,9,4-person-2meal,organic_search,6,0,10.2,0,0,17.5,1,1,3,2,0,none,1
15626,1,2-person-3meal,paid_social,5,0,12.47,38.4,1,20.8,0,1,1,5,0,none,0
15627,10,4-person-4meal,organic_search,8,0,15.21,19.2,2,16.4,1,7,0,0,1,none,0
15628,18,4-person-2meal,referral,4,2,11.55,0,2,24.1,0,7,1,0,0,none,1
15629,16,2-person-3meal,organic_search,3,2,11.2,11.2,1,19.3,1,0,0,8,0,none,1
15630,1,2-person-3meal,affiliate,7,1,9.98,9.3,0,0.5,0,7,1,12,0,silver,0
15631,7,2-person-4meal,organic_search,4,2,11.64,13.2,3,19.4,0,0,0,10,0,silver,1
15632,9,2-person-3meal,email,5,0,11.37,11.3,1,20.1,0,20,0,9,0,none,0
15633,21,4-person-4meal,referral,6,0,12.88,0,1,7.6,1,9,2,17,0,none,0
15634,3,4-person-2meal,organic_search,7,1,11.58,5.5,1,9.2,0,8,2,9,0,none,0
15635,8,4-person-4meal,paid_social,5,3,10.15,6.6,0,22.9,0,0,0,14,0,gold,1
15636,9,2-person-4meal,referral,4,1,10.41,15.0,2,20.5,0,10,0,17,0,silver,0
15637,1,2-person-4meal,organic_search,6,2,9.7,39.9,1,26.8,0,0,0,0,1,silver,0
15638,5,2-person-3meal,organic_search,7,1,13.57,2.0,3,10.3,0,8,1,6,0,silver,0
15639,6,2-person-4meal,affiliate,4,0,13.23,7.1,0,0.5,0,8,3,3,0,none,0
15640,2,2-person-3meal,affiliate,7,0,11.39,16.2,2,12.5,1,9,0,9,0,none,0
15641,9,4-person-2meal,organic_search,7,1,10.85,9.9,0,7.9,1,2,0,0,0,gold,0
15642,15,4-person-4meal,paid_social,7,0,10.36,13.1,1,23.5,1,12,1,18,0,none,0
15643,9,2-person-3meal,paid_social,5,0,9.41,31.6,2,14.7,1,10,3,0,1,silver,0
15644,16,2-person-3meal,organic_search,5,0,10.41,12.3,0,14.0,0,9,0,0,0,none,0
15645,10,2-person-4meal,referral,8,0,12.06,28.4,0,9.9,0,8,1,3,0,silver,0
15646,15,2-person-4meal,organic_search,6,2,6.75,8.1,1,7.4,0,14,1,16,0,none,0
15647,7,4-person-2meal,referral,3,1,15.17,2.2,0,14.0,1,13,1,7,0,gold,0
15648,16,4-person-4meal,paid_social,6,2,10.51,26.5,1,31.3,0,3,0,9,0,none,0
15649,8,2-person-3meal,paid_social,5,0,7.96,8.4,1,19.6,1,16,4,3,0,gold,0
15650,4,2-person-3meal,paid_social,8,0,10.47,0,0,8.8,0,0,0,7,1,silver,0
15651,6,2-person-3meal,paid_social,4,0,10.6,27.2,0,12.6,2,2,0,0,1,none,0
15652,4,2-person-4meal,referral,6,2,8.16,24.5,0,26.8,0,7,0,9,1,none,0
15653,16,2-person-4meal,email,7,0,13.4,13.8,1,0.5,0,7,4,0,1,none,0
15654,1,2-person-4meal,paid_social,4,1,12.7,4.8,0,7.4,0,15,0,4,0,none,0
15655,17,2-person-4meal,organic_search,5,1,8.79,8.8,1,0.5,0,12,2,5,1,none,0
15656,10,4-person-2meal,referral,1,3,15.5,0,0,7.6,0,9,0,1,0,none,0
15657,25,4-person-4meal,referral,6,2,14.8,0,0,22.6,1,13,2,12,0,none,0
15658,18,2-person-4meal,paid_social,6,2,12.33,15.6,0,20.0,0,0,0,11,0,none,0
15659,6,2-person-4meal,paid_social,6,0,11.54,23.7,0,21.7,0,7,4,1,0,none,0
15660,20,2-person-3meal,referral,5,0,12.49,19.9,1,14.5,0,8,0,0,0,none,0
15661,14,2-person-3meal,paid_social,2,0,12.83,15.8,0,20.5,0,10,1,20,0,none,0
15662,5,2-person-3meal,paid_social,8,0,14.17,20.8,0,0.5,0,6,0,10,0,none,0
15663,6,4-person-2meal,paid_social,3,0,9.99,19.1,0,13.3,0,17,1,0,0,gold,0
